DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
221221244,10/10/2022 12:00:00 AM,10/10/2022 12:00:00 AM,1445,12,77th Street,1266,2,624,BATTERY - SIMPLE ASSAULT,0913 0444 0603,23,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,600 W  81ST                         ST,,33.9655,-118.2845
221504086,01/02/2022 12:00:00 AM,12/29/2021 12:00:00 AM,2130,15,N Hollywood,1548,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1300 0344,24,F,W,108.0,PARKING LOT,,,IC,Invest Cont,420.0,,,,VINELAND                     AV,WEDDINGTON                   ST,34.167,-118.3705
201805412,01/26/2020 12:00:00 AM,01/21/2020 12:00:00 AM,1440,18,Southeast,1837,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,23,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440.0,,,,1600 E  113TH                        ST,,33.9321,-118.2463
231408978,04/22/2023 12:00:00 AM,04/22/2023 12:00:00 AM,815,14,Pacific,1472,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,24,M,W,101.0,STREET,,,IC,Invest Cont,341.0,,,,7000    VISTA DEL MAR                LN,,33.9559,-118.4474
220711300,07/06/2022 12:00:00 AM,07/06/2022 12:00:00 AM,1530,7,Wilshire,702,1,210,ROBBERY,0302 0421 1309,26,M,W,102.0,SIDEWALK,102.0,HAND GUN,IC,Invest Cont,210.0,,,,MELROSE                      AV,SIERRA BONITA                AV,34.0837,-118.3543
221320401,11/04/2022 12:00:00 AM,10/31/2022 12:00:00 AM,836,13,Newton,1383,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 2000 0913,19,F,B,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626.0,,,,5900 S  MAIN                         ST,,33.9869,-118.2739
211412969,06/07/2021 12:00:00 AM,06/02/2021 12:00:00 AM,800,14,Pacific,1458,1,480,BIKE - STOLEN,0344,35,M,B,707.0,GARAGE/CARPORT,,,IC,Invest Cont,480.0,,,,5000 S  SLAUSON                      AV,,33.9954,-118.4097
211423599,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,45,14,Pacific,1416,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344,42,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,331.0,,,,12400    APPLETON                     WY,,34.0097,-118.443
201220657,09/14/2020 12:00:00 AM,09/14/2020 12:00:00 AM,1400,12,77th Street,1232,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 1309 1100 0450 1822,51,M,B,101.0,STREET,102.0,HAND GUN,IC,Invest Cont,230.0,,,,2900 W  59TH                         ST,,33.9872,-118.3255
201418430,10/07/2020 12:00:00 AM,10/07/2020 12:00:00 AM,1430,14,Pacific,1454,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 0400 1814 2000,35,M,W,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,,,,12900    ADMIRAL                      AV,,33.9844,-118.4307
201417312,09/16/2020 12:00:00 AM,09/16/2020 12:00:00 AM,1555,14,Pacific,1412,1,310,BURGLARY,0344 1601,36,M,W,707.0,GARAGE/CARPORT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,310.0,,,,00    CLUBHOUSE                    AV,,33.9894,-118.4748
230406206,03/08/2023 12:00:00 AM,03/08/2023 12:00:00 AM,200,4,Hollenbeck,499,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,1100    MIRASOL                      ST,,34.0215,-118.1975
210707064,03/25/2021 12:00:00 AM,03/25/2021 12:00:00 AM,1800,7,Wilshire,784,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,ALSACE                       AV,BANGOR                       ST,34.0363,-118.3537
211108413,05/10/2021 12:00:00 AM,04/26/2021 12:00:00 AM,1900,11,Northeast,1141,1,330,BURGLARY FROM VEHICLE,0344 1302 1300,34,F,W,101.0,STREET,,,IC,Invest Cont,330.0,,,,1800 N  KENMORE                      AV,,34.1036,-118.2973
212014209,09/12/2021 12:00:00 AM,09/11/2021 12:00:00 AM,1200,20,Olympic,2005,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,4300    OAKWOOD                      AV,,34.0776,-118.3012
241106793,03/17/2024 12:00:00 AM,03/17/2024 12:00:00 AM,825,11,Northeast,1162,2,888,TRESPASSING,0910 2004,0,X,X,908.0,MTA - RED LINE - VERMONT/SUNSET,,,IC,Invest Cont,888.0,,,,1500 N  VERMONT                      AV,,34.0982,-118.2918
201318631,10/18/2020 12:00:00 AM,10/18/2020 12:00:00 AM,1640,13,Newton,1333,2,753,DISCHARGE FIREARMS/SHOTS FIRED,1100 1309 0371 0319,0,X,X,101.0,STREET,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,753.0,,,,400 E  29TH                         ST,,34.0201,-118.2648
211608682,06/13/2021 12:00:00 AM,06/13/2021 12:00:00 AM,2000,16,Foothill,1612,2,624,BATTERY - SIMPLE ASSAULT,0913 0416 0555,41,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,,,,13200    PINNEY                       ST,,34.2682,-118.4211
201818457,10/07/2020 12:00:00 AM,10/07/2020 12:00:00 AM,1935,18,Southeast,1837,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0400 1300 1813 1310 0446 0416 1307 0447,20,F,B,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236.0,,,,107TH                        ST,WILMINGTON,33.939,-118.239
200706431,02/22/2020 12:00:00 AM,02/21/2020 12:00:00 AM,2000,7,Wilshire,777,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,BRONSON,WASHINGTON,34.0429,-118.3329
211104936,01/28/2021 12:00:00 AM,01/27/2021 12:00:00 AM,2105,11,Northeast,1177,2,624,BATTERY - SIMPLE ASSAULT,0603 0913 1817 0416,47,M,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624.0,,,,600    SAN FERNANDO                 RD,,34.0853,-118.2257
222104849,01/26/2022 12:00:00 AM,01/26/2022 12:00:00 AM,1535,21,Topanga,2157,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,23,F,W,108.0,PARKING LOT,,,IC,Invest Cont,740.0,,,,21000    KITTRIDGE                    ST,,34.1911,-118.5906
241812774,09/03/2024 12:00:00 AM,09/02/2024 12:00:00 AM,601,18,Southeast,1801,2,354,THEFT OF IDENTITY,1822 0100,35,F,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,8800 S  VERMONT                      AV,,33.9579,-118.2915
231910221,06/06/2023 12:00:00 AM,05/31/2023 12:00:00 AM,1200,19,Mission,1964,2,354,THEFT OF IDENTITY,0923 0926 0930 0935 0928 0929 0931,34,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,14600    GLEDHILL                     ST,,34.2413,-118.4502
232012296,07/01/2023 12:00:00 AM,07/01/2023 12:00:00 AM,300,20,Olympic,2074,1,310,BURGLARY,0342 1822 0321 1609,0,X,X,242.0,"DISCOUNT STORE (99 CENT,DOLLAR,ETC.",500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310.0,,,,2000    VENICE                       BL,,34.0437,-118.301
201107119,03/09/2020 12:00:00 AM,03/09/2020 12:00:00 AM,1200,11,Northeast,1142,1,330,BURGLARY FROM VEHICLE,0344 1307,0,X,X,101.0,STREET,,,IC,Invest Cont,330.0,,,,RODNEY,KINGSWELL,34.1027,-118.2896
232017447,10/24/2023 12:00:00 AM,10/23/2023 12:00:00 AM,1606,20,Olympic,2034,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1606 2032 1822 0321,32,F,W,707.0,GARAGE/CARPORT,,,IC,Invest Cont,420.0,,,,600    IROLO                        ST,,34.0596,-118.3022
221318971,10/04/2022 12:00:00 AM,10/01/2022 12:00:00 AM,300,13,Newton,1362,2,354,THEFT OF IDENTITY,0100,28,F,O,750.0,CYBERSPACE,,,IC,Invest Cont,354.0,,,,5000 S  MAIN                         ST,,33.9974,-118.274
231005077,01/27/2023 12:00:00 AM,01/26/2023 12:00:00 AM,115,10,West Valley,1011,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822,20,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,341.0,,,,19100    SHERMAN                      WY,,34.2012,-118.5445
200205540,02/01/2020 12:00:00 AM,01/31/2020 12:00:00 AM,2307,2,Rampart,221,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,19,X,X,102.0,SIDEWALK,,,IC,Invest Cont,341.0,,,,3800    BEVERLY                      BL,,34.0777,-118.2961
200121676,11/28/2020 12:00:00 AM,11/27/2020 12:00:00 AM,2100,1,Central,192,2,624,BATTERY - SIMPLE ASSAULT,0416 0429 0913,55,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,1600 S  HOPE                         ST,,34.036,-118.268
242108349,04/23/2024 12:00:00 AM,04/04/2024 12:00:00 AM,1348,21,Topanga,2189,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325,0,M,W,406.0,OTHER STORE,,,IC,Invest Cont,343.0,,,,20800    VENTURA                      BL,,34.1665,-118.5859
230516559,12/05/2023 12:00:00 AM,12/05/2023 12:00:00 AM,550,5,Harbor,563,1,520,VEHICLE - ATTEMPT STOLEN,1822 1309 1302 0358 0416,37,M,H,101.0,STREET,,,IC,Invest Cont,520.0,,,,1400 S  GAFFEY                       ST,,33.7315,-118.2924
241713026,09/23/2024 12:00:00 AM,09/20/2024 12:00:00 AM,1700,17,Devonshire,1781,2,354,THEFT OF IDENTITY,0922 1822,51,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,20900    PARTHENIA                    ST,,34.2332,-118.5829
221611517,08/17/2022 12:00:00 AM,06/03/2022 12:00:00 AM,800,16,Foothill,1641,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101.0,STREET,,,IC,Invest Cont,420.0,,,,10300    LAUREL CANYON                BL,,34.2573,-118.4305
220713071,08/19/2022 12:00:00 AM,08/19/2022 12:00:00 AM,900,7,Wilshire,736,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0202 0325 0344 0104 1822 1402,0,X,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,343.0,998.0,,,400 S  LA BREA                      AV,,34.0669,-118.3456
242105963,02/17/2024 12:00:00 AM,02/17/2024 12:00:00 AM,2115,21,Topanga,2156,1,310,BURGLARY,0352 0325 1609,38,M,X,405.0,CLOTHING STORE,,,IC,Invest Cont,310.0,,,,6600    TOPANGA CANYON               BL,,34.1904,-118.6059
230917109,12/05/2023 12:00:00 AM,05/13/2023 12:00:00 AM,1130,9,Van Nuys,941,1,310,BURGLARY,0344 1822,34,F,H,221.0,PUBLIC STORAGE,,,IC,Invest Cont,310.0,,,,15300    OXNARD                       ST,,34.1794,-118.4662
241512394,07/30/2024 12:00:00 AM,01/17/2024 12:00:00 AM,1200,15,N Hollywood,1548,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822 1236 0325 1237,48,F,B,116.0,OTHER/OUTSIDE,,,IC,Invest Cont,440.0,,,,11100    CHANDLER                     BL,,34.1681,-118.3725
201507606,03/14/2020 12:00:00 AM,03/13/2020 12:00:00 AM,2355,15,N Hollywood,1544,1,310,BURGLARY,1606 0344,47,F,W,108.0,PARKING LOT,,,IC,Invest Cont,310.0,,,,5000    LAUREL CANYON                BL,,34.1613,-118.4008
201712175,08/13/2020 12:00:00 AM,08/13/2020 12:00:00 AM,1150,17,Devonshire,1794,1,761,BRANDISH WEAPON,1300 0601 0913 0554 0421 0334 0401,47,M,A,501.0,SINGLE FAMILY DWELLING,102.0,HAND GUN,AA,Adult Arrest,761.0,,,,18100    CHASE                        ST,,34.2246,-118.5273
241804338,01/06/2024 12:00:00 AM,01/06/2024 12:00:00 AM,1325,18,Southeast,1841,2,624,BATTERY - SIMPLE ASSAULT,1202 0416 0913 2021,65,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,624.0,,,,10500 S  VERMONT                      AV,,33.9407,-118.2916
210618104,10/28/2021 12:00:00 AM,10/28/2021 12:00:00 AM,1,6,Hollywood,637,1,510,VEHICLE - STOLEN,,0,,,108.0,PARKING LOT,,,IC,Invest Cont,510.0,,,,1700    ARGYLE                       AV,,34.1016,-118.3252
211008847,05/16/2021 12:00:00 AM,05/16/2021 12:00:00 AM,1200,10,West Valley,1003,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822 0352 0394,33,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440.0,,,,8100    RESEDA                       BL,,34.2148,-118.5404
232117500,12/08/2023 12:00:00 AM,10/28/2023 12:00:00 AM,1000,21,Topanga,2138,2,354,THEFT OF IDENTITY,0929,39,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,20400    SATICOY                      ST,,34.2047,-118.5792
241811534,07/21/2024 12:00:00 AM,07/20/2024 12:00:00 AM,2200,18,Southeast,1881,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,600 W  154TH                        ST,,33.8917,-118.2863
230107951,03/02/2023 12:00:00 AM,12/20/2022 12:00:00 AM,1000,1,Central,161,1,510,VEHICLE - STOLEN,,0,,,108.0,PARKING LOT,,,IC,Invest Cont,510.0,,,,900 W  8TH                          ST,,34.0479,-118.2612
220217588,09/27/2022 12:00:00 AM,09/27/2022 12:00:00 AM,2250,2,Rampart,261,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0121 0421 0443 1816 1270 1822 0906,39,M,H,101.0,STREET,511.0,VERBAL THREAT,AA,Adult Arrest,930.0,,,,8TH,GRANDVIEW,34.0567,-118.2815
230901014,09/20/2023 12:00:00 AM,09/20/2023 12:00:00 AM,1100,9,Van Nuys,941,1,761,BRANDISH WEAPON,1822 1402 0334 2004,27,M,H,102.0,SIDEWALK,304.0,CLUB/BAT,IC,Invest Cont,761.0,998.0,,,ARLETA,VAN NUYS                     BL,34.1766,-118.4589
231011468,07/18/2023 12:00:00 AM,03/01/2023 12:00:00 AM,800,10,West Valley,1067,2,649,DOCUMENT FORGERY / STOLEN FELONY,1822 0923 0929,83,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,649.0,,,,4900    GENESTA                      AV,,34.1598,-118.5033
211210514,04/18/2021 12:00:00 AM,04/17/2021 12:00:00 AM,2330,12,77th Street,1248,1,210,ROBBERY,1202 0342 0416 0337 0429 0370 0344 1822 0431,67,M,H,101.0,STREET,512.0,MACE/PEPPER SPRAY,IC,Invest Cont,210.0,,,,VERMONT                      AV,GAGE                         AV,33.9819,-118.2915
221413095,06/28/2022 12:00:00 AM,06/25/2022 12:00:00 AM,830,14,Pacific,1497,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 2032,30,M,W,213.0,WAREHOUSE,,,IC,Invest Cont,440.0,,,,5500 W  102ND                        ST,,33.9436,-118.3768
221212281,05/23/2022 12:00:00 AM,05/23/2022 12:00:00 AM,900,12,77th Street,1243,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1814 2000 0400 0408 0913,54,F,B,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236.0,,,,VAN NESS                     AV,62ND                         ST,33.9818,-118.3177
222010270,05/23/2022 12:00:00 AM,05/14/2022 12:00:00 AM,2200,20,Olympic,2034,1,761,BRANDISH WEAPON,1822 0334 0432 0910,50,F,B,921.0,MTA - PURPLE LINE - WILSHIRE/NORMANDIE,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,761.0,,,,WILSHIRE,NORMANDIE,34.0617,-118.3004
220306691,02/27/2022 12:00:00 AM,02/27/2022 12:00:00 AM,1830,3,Southwest,362,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0913 0444,52,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626.0,,,,3800    POTOMAC                      AV,,34.016,-118.346
220915690,11/02/2022 12:00:00 AM,10/28/2022 12:00:00 AM,1930,9,Van Nuys,941,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1300,22,M,W,101.0,STREET,,,IC,Invest Cont,331.0,,,,5800    KESTER                       AV,,34.1757,-118.4574
201206689,02/07/2020 12:00:00 AM,02/07/2020 12:00:00 AM,2125,12,77th Street,1263,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0450 1822 0342 0302 1309 1310 0906 1805 0326 0216,17,F,B,108.0,PARKING LOT,109.0,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,230.0,,,,84TH                         ST,WESTERN                      AV,33.9627,-118.309
241511188,06/10/2024 12:00:00 AM,06/09/2024 12:00:00 AM,2200,15,N Hollywood,1566,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1602 0385 0344 1822,62,M,W,101.0,STREET,,,IC,Invest Cont,331.0,,,,10700    VALLEY SPRING                LN,,34.1467,-118.3636
231113865,09/26/2023 12:00:00 AM,09/07/2023 12:00:00 AM,1006,11,Northeast,1153,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344,59,F,W,101.0,STREET,,,IC,Invest Cont,420.0,,,,5100    LOS BONITOS                  WY,,34.1103,-118.302
231005255,02/02/2023 12:00:00 AM,02/02/2023 12:00:00 AM,800,10,West Valley,1065,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0400 0913 2000 1814 0416 1402 0319 0407 1419 1407,34,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500.0,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,236.0,998.0,,,5400    NEWCASTLE                    AV,,34.1687,-118.5244
230308707,04/02/2023 12:00:00 AM,04/02/2023 12:00:00 AM,230,3,Southwest,379,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1266 1309 0448 0419 1501 0913 0400,27,F,B,101.0,STREET,307.0,VEHICLE,IC,Invest Cont,230.0,,,,1000 W  38TH                         ST,,34.0169,-118.2915
201006325,02/22/2020 12:00:00 AM,02/22/2020 12:00:00 AM,1230,10,West Valley,1063,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0377 0352 1822 0344 1300 1606,45,F,O,101.0,STREET,,,IC,Invest Cont,331.0,,,,18700    VENTURA                      BL,,34.1707,-118.5408
220619083,11/14/2022 12:00:00 AM,10/18/2022 12:00:00 AM,1435,6,Hollywood,645,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822 1501,19,M,W,732.0,POST OFFICE,,,IC,Invest Cont,341.0,,,,1400 N  MANSFIELD                    AV,,34.0962,-118.3405
211610044,07/29/2021 12:00:00 AM,07/28/2021 12:00:00 AM,1500,16,Foothill,1684,2,624,BATTERY - SIMPLE ASSAULT,0400 0416 1822,21,M,B,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,7800    SIMPSON                      AV,,34.2121,-118.3889
201317736,09/30/2020 12:00:00 AM,09/30/2020 12:00:00 AM,600,13,Newton,1362,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0416,44,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626.0,,,,200 E  47TH                         ST,,34.0011,-118.2718
231116676,12/10/2023 12:00:00 AM,12/09/2023 12:00:00 AM,1910,11,Northeast,1132,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1309 0213 0329,28,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740.0,,,,4100    PARVA                        AV,,34.1164,-118.282
200113599,06/18/2020 12:00:00 AM,06/18/2020 12:00:00 AM,1543,1,Central,147,2,624,BATTERY - SIMPLE ASSAULT,0416 1822,30,M,B,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,5TH,SAN PEDRO,34.0442,-118.2439
231513214,08/03/2023 12:00:00 AM,08/01/2023 12:00:00 AM,1615,15,N Hollywood,1555,1,330,BURGLARY FROM VEHICLE,1300 0344,36,M,O,717.0,HEALTH SPA/GYM,,,IC,Invest Cont,330.0,,,,5100    TUJUNGA                      AV,,34.163,-118.379
202010665,06/08/2020 12:00:00 AM,06/07/2020 12:00:00 AM,2200,20,Olympic,2062,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,AA,Adult Arrest,510.0,,,,3600    SAN MARINO                   ST,,34.0544,-118.3112
241407362,03/14/2024 12:00:00 AM,03/13/2024 12:00:00 AM,2030,14,Pacific,1459,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,11300 W  UTOPIA                       AV,,33.9978,-118.4044
211815031,08/11/2021 12:00:00 AM,08/11/2021 12:00:00 AM,130,18,Southeast,1823,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,400 E  101ST                        ST,,33.9447,-118.2658
211516032,10/14/2021 12:00:00 AM,10/14/2021 12:00:00 AM,130,15,N Hollywood,1529,2,624,BATTERY - SIMPLE ASSAULT,0416 1810,64,M,W,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,6100    RIVERTON                     AV,,34.1812,-118.366
201809100,04/03/2020 12:00:00 AM,04/03/2020 12:00:00 AM,2100,18,Southeast,1802,1,210,ROBBERY,1313 0355 1300 1822 0344 0416 0432,43,M,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,,,,87TH,BROADWAY,33.9586,-118.2782
221015849,10/29/2022 12:00:00 AM,10/29/2022 12:00:00 AM,300,10,West Valley,1023,2,624,BATTERY - SIMPLE ASSAULT,0913 0444 0416 0361,63,M,O,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624.0,,,,19100    VANOWEN                      ST,,34.1938,-118.5491
200516615,11/13/2020 12:00:00 AM,11/13/2020 12:00:00 AM,1625,5,Harbor,566,2,624,BATTERY - SIMPLE ASSAULT,0432 0448 0913,45,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,1200 S  PALOS VERDES                 ST,,33.7324,-118.2814
230914357,09/20/2023 12:00:00 AM,09/18/2023 12:00:00 AM,100,9,Van Nuys,915,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1420 0344,25,F,A,119.0,"PORCH, RESIDENTIAL",,,IC,Invest Cont,440.0,,,,14100    SHERMAN                      WY,,34.2012,-118.44
241306017,02/13/2024 12:00:00 AM,01/24/2024 12:00:00 AM,1201,13,Newton,1323,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,0,M,W,102.0,SIDEWALK,,,IC,Invest Cont,341.0,,,,1200 E  23RD                         ST,,34.0218,-118.2547
231010670,06/24/2023 12:00:00 AM,06/22/2023 12:00:00 AM,1245,10,West Valley,1067,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0209 1017 0380,31,F,O,729.0,SPECIALTY SCHOOL/OTHER,,,IC,Invest Cont,341.0,,,,17100    VENTURA                      BL,,34.166,-118.5095
221009821,05/31/2022 12:00:00 AM,05/25/2022 12:00:00 AM,1957,10,West Valley,1063,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325 1822,0,M,W,404.0,DEPARTMENT STORE,,,AA,Adult Arrest,343.0,,,,18700    VENTURA                      BL,,34.1707,-118.5407
200711722,07/16/2020 12:00:00 AM,07/16/2020 12:00:00 AM,325,7,Wilshire,711,1,310,BURGLARY,0344 1609,28,M,O,203.0,OTHER BUSINESS,,,IC,Invest Cont,310.0,,,,400 N  FAIRFAX                      AV,,34.0782,-118.3695
211116237,12/09/2021 12:00:00 AM,12/09/2021 12:00:00 AM,25,11,Northeast,1172,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,1600 N  CORONADO                     ST,,34.0855,-118.2645
240606540,02/25/2024 12:00:00 AM,02/24/2024 12:00:00 AM,2345,6,Hollywood,648,2,624,BATTERY - SIMPLE ASSAULT,0910 0913 2004 0400 0416 0444 2050 2052 1822,33,M,W,909.0,MTA - RED LINE - HOLLYWOOD/WESTERN,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,5400    HOLLYWOOD                    BL,,34.1017,-118.3072
241216809,11/04/2024 12:00:00 AM,11/04/2024 12:00:00 AM,1800,12,77th Street,1259,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,22,F,B,101.0,STREET,,,IC,Invest Cont,745.0,,,,800 E  75TH                         ST,,33.9721,-118.2608
230707502,03/16/2023 12:00:00 AM,02/03/2023 12:00:00 AM,1100,7,Wilshire,753,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 0329 1822,24,F,B,203.0,OTHER BUSINESS,,,IC,Invest Cont,740.0,,,,1300 S  ORANGE GROVE                 AV,,34.0532,-118.3649
241111660,10/24/2024 12:00:00 AM,10/21/2024 12:00:00 AM,1923,11,Northeast,1133,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,3100    CASITAS                      AV,,34.1131,-118.2484
